1	0.0
12501	11.909251598980067
25001	12.105399735900065
37501	12.166478556812546
50001	12.196967873253477
62501	12.211452413834786
75001	12.223428298037915
87501	12.229902516621532
100001	12.237986764595984
112501	12.239317223544154
125001	12.24294712133964
137501	12.244163526574248
150001	12.246468575385544
162501	12.248235070942732
175001	12.249451856276487
187501	12.249425227418916
200001	12.250747734047344
212501	12.250340241264908
225001	12.251160005353594
237501	12.251449685049524
250000	12.251945981999436
2478628	12.049777952352308
4707256	11.78099011161115
6935884	11.486712988261038
9164512	11.17472039515448
11393140	10.849231722475666
13621768	10.511999694777753
15850396	10.16521695562541
18079024	9.809255765386498
20307652	9.445498794166863
22536280	9.07395656426665
24764908	8.69573111982868
26993536	8.310082427621444
29222164	7.918140601277481
31450792	7.519657148191058
33679420	7.114827735600645
35908048	6.703672610774323
38136676	6.286051234893886
40365304	5.861965785796009
42593932	5.43117506181149
44822560	4.99359680708013
47051188	4.548779976515387
49279816	4.096375359722115
51508444	3.635769525689258
53737072	3.166263929146805
55965700	2.6867290911478787
58194328	2.1956943944073757
60422956	1.6906661951239639
62651584	1.167630299733278
64880212	0.6178089775217879
67108840	9.812008704934773e-06
