20	6.284562188487106
35	6.2872683616263325
50	6.289388510899655
65	6.291105030563949
80	6.292512765273117
95	6.293670157875632
110	6.294616907262263
125	6.295381764087863
140	6.295986520546192
155	6.296448268165748
170	6.296780772773265
185	6.296995360214103
200	6.297101512878436
215	6.297107286258653
230	6.297019608698964
245	6.296844502625149
260	6.29658725139984
275	6.296252527550384
290	6.295844492940984
305	6.29536687816748
320	6.2948230462982595
335	6.294216044639385
350	6.293548647211224
365	6.29282338993109
380	6.292042600003524
395	6.291208420663402
410	6.290322832155703
425	6.289387669641343
440	6.28840463857229
455	6.287375327967887
470	6.286301221938744
485	6.285183709738154
500	6.284024094568979
515	6.282823601332857
530	6.281583383475909
545	6.280304529058914
560	6.278988066158764
575	6.2776349676907985
590	6.276246155727678
605	6.274822505378762
620	6.273364848284567
635	6.2718739757728725
650	6.270350641716461
665	6.268795565126951
680	6.267209432514494
695	6.26559290003916
710	6.263946595476536
725	6.262271120017146
740	6.260567049916886
755	6.258834938013603
770	6.257075315123115
785	6.255288691326389
800	6.253475557158337
815	6.251636384707401
830	6.249771628634165
845	6.247881727116328
860	6.245967102726539
875	6.244028163248982
890	6.242065302439944
905	6.240078900737115
920	6.238069325921824
935	6.2360369337380925
950	6.23398206847195
965	6.231905063494157
980	6.229806241769161
995	6.227685916332901
1010	6.225544390741794
1025	6.223381959495025
1040	6.221198908432133
1055	6.21899551510765
1070	6.216772049144418
1085	6.2145287725671015
1100	6.2122659401172555
1115	6.209983799551192
1130	6.207682591921827
1145	6.205362551845557
1160	6.203023907755138
1175	6.200666882139499
1190	6.198291691771298
1205	6.195898547923001
1220	6.1934876565722
1235	6.191059218596843
1250	6.188613429960965
1265	6.186150481891498
1280	6.183670561046721
1295	6.1811738496767745
1310	6.178660525776766
1325	6.176130763232851
1340	6.173584731961693
1355	6.171022598043688
1370	6.168444523850285
1385	6.165850668165727
1400	6.163241186303519
1415	6.160616230217899
1430	6.157975948610599
1445	6.155320487033099
1460	6.1526499879846535
1475	6.149964591006283
1490	6.147264432770946
1505	6.144549647170068
1520	6.141820365396632
1535	6.139076716024983
1550	6.136318825087509
1565	6.133546816148367
1580	6.130760810374364
1595	6.127960926603154
