1	0.0
164	5.843936759778845
327	6.059792669657671
490	6.124227042956676
653	6.145164095016509
816	6.141655878105203
979	6.129872703062082
1142	6.112813178791306
1305	6.091242160497849
1468	6.067263568389859
1631	6.041000463004358
1794	6.0107505056076596
1957	5.979620088241555
2120	5.946905669585242
2283	5.911378687368292
2446	5.876507634194042
2609	5.838840431453212
2772	5.8015637472286805
2935	5.7624065360686405
3098	5.72129105859159
3261	5.679618382379397
3424	5.636502304407003
3587	5.594237116770179
3750	5.550347887681048
3913	5.504265776371717
4076	5.458669615148495
4239	5.413441343621352
4402	5.365400523095755
4565	5.317531995310479
4728	5.268759703851831
4891	5.2191162238152735
5054	5.170100024125215
5217	5.119451546580323
5380	5.0677442812449565
5543	5.015795498746477
5706	4.96322763687995
5869	4.909279630602269
6032	4.8550563288334745
6195	4.801679094424956
6358	4.746581740845718
6521	4.690710483692201
6684	4.634010492943403
6847	4.577753907003897
7010	4.520223583252844
7173	4.461190937356095
7336	4.402090407228568
7499	4.343493155912561
7662	4.283727233023268
7825	4.2237928947698045
7988	4.163309849099006
8151	4.102145812908102
8314	4.040192890516276
8477	3.9776051574900357
8640	3.9144384191770416
8803	3.8502641042574455
8966	3.7864758804162157
9129	3.721110468486513
9292	3.6557811489965313
9455	3.590306693346476
9618	3.523661352167866
9781	3.4566988619630403
9944	3.3889713138551034
10107	3.3209553622456753
10270	3.251831302011041
10433	3.182831489572442
10596	3.1128593951680883
10759	3.0416767861240093
10922	2.9708851741626727
11085	2.899376061984409
11248	2.8263752938830806
11411	2.7524448447610506
11574	2.679454005932292
11737	2.6045285394195004
11900	2.529320327419506
12063	2.4533871157475655
12226	2.376690939647375
12389	2.2990388117729035
12552	2.220933019283507
12715	2.1419762463294325
12878	2.062547005456543
13041	1.9815818888054602
13204	1.9003505984353322
13367	1.8180394483559317
13530	1.7345683606933826
13693	1.6504757318573753
13856	1.5653200195294792
14019	1.4791193274041297
14182	1.3914278867988168
14345	1.3025121278341607
14508	1.212437922042093
14671	1.1213120293867895
14834	1.0280172550122315
14997	0.9335106883871154
15160	0.8374118779767966
15323	0.7390197685634984
15486	0.6382644741994831
15649	0.5347723336037012
15812	0.42781573208229645
15975	0.31684182188491666
16138	0.19973621498483504
16301	0.07245518047850667
