20	4.051472528588178
35	4.670206484084944
50	5.022828666978358
65	5.247661744857012
80	5.4179897020744665
95	5.537590675863551
110	5.634251678166542
125	5.701204940609159
140	5.758973027452773
155	5.817652092682059
170	5.858993810336342
185	5.889757023946415
200	5.921493045025081
215	5.947016334825972
230	5.9705149759110165
245	5.993855978437343
260	6.008851145301113
275	6.0249338581648875
290	6.036526883601052
305	6.048971273999863
320	6.060260319578753
335	6.067365950973164
350	6.0761380365004625
365	6.0848854557292
380	6.088853377951888
395	6.097929488755573
410	6.102681583805908
425	6.108761392638823
440	6.114635780019953
455	6.116752012224397
470	6.120700788302558
485	6.123393974615644
500	6.126181511424411
515	6.131828104534569
530	6.13208402523376
545	6.132801316458365
560	6.136790517391979
575	6.137016909284396
590	6.135879461616075
605	6.1388435417968035
620	6.141434550102962
635	6.140728472900062
650	6.140618509723231
665	6.14274195942335
680	6.142254543789222
695	6.142384129791813
710	6.14344576648168
725	6.143981315789317
740	6.143819648808183
755	6.143776453438828
770	6.140724137547054
785	6.141564851405585
800	6.14226920670507
815	6.1407652873646255
830	6.140699049651767
845	6.140425982452613
860	6.138037917283358
875	6.138913725673278
890	6.136899402375498
905	6.135613091497996
920	6.13406517996311
935	6.134623174839429
950	6.132347422630476
965	6.1316955604477625
980	6.13010428881293
995	6.129056734382253
1010	6.128113216877587
1025	6.126161826490332
1040	6.124727418370338
1055	6.122482261271549
1070	6.120750200645044
1085	6.1207157923910716
1100	6.117641097101497
1115	6.117432337535526
1130	6.114890682736656
1145	6.112478817757518
1160	6.111600524772787
1175	6.110063119422086
1190	6.107348929546633
1205	6.10578390575834
1220	6.103028079714694
1235	6.102040941086068
1250	6.09903613980566
1265	6.097746113947553
1280	6.0954142414584735
1295	6.093364172755259
1310	6.092136730027508
1325	6.088652234205078
1340	6.087186824054759
1355	6.084788620049677
1370	6.082083356725082
1385	6.08100909453694
1400	6.078713771630316
1415	6.076960001031211
1430	6.072564170434839
1445	6.071232085390802
1460	6.067890369883984
1475	6.065814758653961
1490	6.06405442931731
1505	6.061424923698732
1520	6.059629030980399
1535	6.057219351559841
1550	6.054164008639196
1565	6.051366734467171
1580	6.049500210454191
1595	6.046454105268504
